reportingrailroadcode,reportingrailroadname,report_year,incidentnumber,accidentyear,accidentmonth,maintenancerailroadcode,maintenancerailroadname,maintenanceaccidentnumber,maintenanceaccidentyear,maintenanceaccidentmonth,day,date,time,accident_type_code,accidenttype,hazmatcars,hazmatcarsdamaged,hazmatreleasedcars,personsevacuated,divisioncode,division,station,milepost,statecode,stateabbr,statename,countycode,countyname,district,temperature,visibilitycode,visibility,weather_condition_code,weathercondition,track_type_code,tracktype,trackname,trackclass,train_direction_code,traindirection,equipment_type_code,equipmenttype,equipmentattended,trainnumber,trainspeed,recordedestimatedspeed,maximumspeed,grosstonnage,method_of_operation_code,firstcarinitials,firstcarnumber,firstcarposition,firstcarloaded,causingcarinitials,causingcarnumber,causingcarposition,causingcarloaded,passengerstransported,headendlocomotives,midtrainmanuallocomotives,midtrainremotelocomotives,rearendmanuallocomotives,rearendremotelocomotives,derailedheadendlocomotives,derailedmidtrainmanuallo,derailedmidtrainremotelo,derailedrearendmanualloc,derailedrearendremoteloc,loadedfreightcars,loadedpassengercars,emptyfreightcars,emptypassengercars,cabooses,derailedloadedfreightcars,derailedloadedpassengercars,derailedemptyfreightcars,derailedemptypassengercars,derailedcabooses,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,primaryaccidentcause,accidentcausecode,accidentcause,engineersonduty,conductorsonduty,brakemenonduty,hoursengineersonduty,minutesengineersonduty,hoursconductorsonduty,minutesconductorsonduty,railroademployeeskilled,railroademployeesinjured,passengerskilled,passengersinjured,otherskilled,othersinjured,personskilledforreportin,personsinjuredforreporti,totalpersonskilled,totalpersonsinjured,totalkilledform54,totalinjuredform54,narrative,jointtracktype,jointtrackclass,classcode,class,jointcd,incidentkey,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_company_code,reporting_parent_railroad_company_name,reporting_railroad_holding_company,maintenance_railroad_company_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_company_code,maintenance_parent_railroad_company_name,maintenance_railroad_holding_company,trackdensity,firemenonduty,gxid,contributingaccidentcausecode,contributingaccidentcause,subdivision,signalization_code,signalization,methodofoperation,adjunct_1,adjunctcode1,remote_control_locomotive_code,remotecontrollocomotive,specialstudy1,latitude,longitude,adjunct_2,adjunctcode2,positivealcoholtests,positivedrugtests,specialstudy2,adjunct_3,adjunctcode3,otherrailroadcode,otherrailroadname,otheraccidentnumber,accidentyearother,accidentmonthother,other_railroad_company_grouping,other_railroad_class,other_railroad_smt_grouping,other_parent_railroad_company_code,other_parent_railroad_company_name,other_railroad_holding_company
LI,Long Island Rail Road,2001,EQ20010504,01,05,LI,Long Island Rail Road,EQ20010504,01,05,17,2001-05-17,3:03 PM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEWLETT,17,36,NY,NEW YORK,59,NASSAU,1,65.0,2,Day,1,Clear,1,Main,FAR ROCKAWAY-1,4,4,West,9,Maint./inspect Car,Yes,TC67,0,Recorded,40,0.0,ADGIMO,TC,000675,1,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292271.0,40978.0,717926.0,H402,"Motor car or on-track equipment rules, failure to comply",H402,"Motor car or on-track equipment rules, failure to comply",1,0,0,7,33,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,PASSENGER TRAIN NUMBER 2854 WAS PROCEEDING EASTWARD ON THE FAR ROCKAWAY BRANCH OPERATING ON NUMBER TWO TRACK AT 40 MPH WHEN THE WORK CRANE NUMBER TC675 OPERATING ON NUMBER 1 TRACK (OUT OF SERVICE) FOULED NUMBER TWO TRACK CAUSING PASSENGER TRAIN 2854 TO STRIKE THE COUNTERWEIGHT FOR THE BOOM OF THE CRANE.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIEQ20010504200105,LIEQ20010504200105,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2001,EQ20010504,01,05,LI,Long Island Rail Road,EQ20010504,01,05,17,2001-05-17,3:03 PM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEWLETT,17,36,NY,NEW YORK,59,NASSAU,1,65.0,2,Day,1,Clear,1,Main,FAR ROCKAWAY-1,4,4,West,9,Maint./inspect Car,Yes,TC67,0,Recorded,40,0.0,ADGIMO,TC,000675,1,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292271.0,40978.0,717926.0,H402,"Motor car or on-track equipment rules, failure to comply",H402,"Motor car or on-track equipment rules, failure to comply",1,0,0,7,33,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,PASSENGER TRAIN NUMBER 2854 WAS PROCEEDING EASTWARD ON THE FAR ROCKAWAY BRANCH OPERATING ON NUMBER TWO TRACK AT 40 MPH WHEN THE WORK CRANE NUMBER TC675 OPERATING ON NUMBER 1 TRACK (OUT OF SERVICE) FOULED NUMBER TWO TRACK CAUSING PASSENGER TRAIN 2854 TO STRIKE THE COUNTERWEIGHT FOR THE BOOM OF THE CRANE.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIEQ20010504200105,LIEQ20010504200105,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2001,EQ20010504,01,05,LI,Long Island Rail Road,EQ20010504,01,05,17,2001-05-17,3:03 PM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEWLETT,17,36,NY,NEW YORK,59,NASSAU,1,65.0,2,Day,1,Clear,1,Main,FAR ROCKAWAY 2,4,3,East,2,Passenger Train - Pulling,Yes,2854,40,Recorded,40,0.0,ADGIMO,LI,009592,1,Yes,,,0,,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,384677.0,0.0,717926.0,H402,"Motor car or on-track equipment rules, failure to comply",H402,"Motor car or on-track equipment rules, failure to comply",1,1,1,8,50,8,50,0.0,5.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,PASSENGER TRAIN NUMBER 2854 WAS PROCEEDING EASTWARD ON THE FAR ROCKAWAY BRANCH OPERATING ON NUMBER TWO TRACK AT 40 MPH WHEN THE WORK CRANE NUMBER TC675 OPERATING ON NUMBER 1 TRACK (OUT OF SERVICE) FOULED NUMBER TWO TRACK CAUSING PASSENGER TRAIN 2854 TO STRIKE THE COUNTERWEIGHT FOR THE BOOM OF THE CRANE.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,3,LIEQ20010504200105,LIEQ20010504200105,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2001,EQ20010504,01,05,LI,Long Island Rail Road,EQ20010504,01,05,17,2001-05-17,3:03 PM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEWLETT,17,36,NY,NEW YORK,59,NASSAU,1,65.0,2,Day,1,Clear,1,Main,FAR ROCKAWAY 2,4,3,East,2,Passenger Train - Pulling,Yes,2854,40,Recorded,40,0.0,ADGIMO,LI,009592,1,Yes,,,0,,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,384677.0,0.0,717926.0,H402,"Motor car or on-track equipment rules, failure to comply",H402,"Motor car or on-track equipment rules, failure to comply",1,1,1,8,50,8,50,0.0,5.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,PASSENGER TRAIN NUMBER 2854 WAS PROCEEDING EASTWARD ON THE FAR ROCKAWAY BRANCH OPERATING ON NUMBER TWO TRACK AT 40 MPH WHEN THE WORK CRANE NUMBER TC675 OPERATING ON NUMBER 1 TRACK (OUT OF SERVICE) FOULED NUMBER TWO TRACK CAUSING PASSENGER TRAIN 2854 TO STRIKE THE COUNTERWEIGHT FOR THE BOOM OF THE CRANE.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,3,LIEQ20010504200105,LIEQ20010504200105,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1979,EQ790902,79,09,LI,Long Island Rail Road,EQ790902,79,09,24,1979-09-24,4:36 PM,01,Derailment,0.0,0.0,0.0,0.0,??????,,CENTRAL ISLIP,44.7,36,NY,NEW YORK,103,SUFFOLK,1,66.0,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,4,4,West,2,Passenger Train - Pulling,Yes,257,65,Estimated,65,0.0,OIM,LI,000604,1,No,,,,,Yes,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10000.0,16000.0,26000.0,M503,"Vandalism of track or track appliances, e.g., objects  placed on track, switch thrown, etc.",M503,"Vandalism of track or track appliances, e.g., objects  placed on track, switch thrown, etc.",1,1,1,0,37,0,37,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LIEQ790902197909,LIEQ790902197909,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,1979,EQ791002,79,10,LI,Long Island Rail Road,EQ791002,79,10,12,1979-10-12,5:03 PM,01,Derailment,0.0,0.0,0.0,0.0,??????,,BABYLON,36.9,36,NY,NEW YORK,103,SUFFOLK,1,55.0,2,Day,1,Clear,2,Yard,LADDER TRACK,1,3,East,7,Yard/switching,Yes,,7,Estimated,7,0.0,NI,LI,009348,1,No,,,,,No,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12548.0,500.0,13048.0,H704,Switch previously run through,H704,Switch previously run through,1,1,0,1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ791002197910,LIEQ791002197910,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2005,EQ20050201,05,02,LI,Long Island Rail Road,EQ20050201,05,02,03,2005-02-03,10:38 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,FARMINGDALE,31.5,36,NY,NEW YORK,59,NASSAU,1,31.0,4,Dark,6,Snow,3,Siding,NORTH SIDE TRACK,1,3,East,4,Work train,Yes,ALCO,10,Estimated,10,0.0,FMN,LI,000171,1,Yes,,,0,,No,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0,4203.0,7844.0,H303,"Derail, failure to apply or remove",H303,"Derail, failure to apply or remove",1,1,0,2,38,2,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ALCOHOL TRAIN - SPRAYING THIRD RAIL DURING SNOW STORM.  ENGINEER HAD A RESTRICTING SIGNAL INTO THE SIDING TRACK. ENGINEER HAD INSTRUCTIONS THAT THE TRAIN WOULD SPRAY THE 3RD RAIL, THEN MAKE A REVERSEMOVE BACK OUT OF THE SIDING.  FAILED TO SEE THE DERAIL AT THE EAST END OF THE SIDING TRACK AND RAN OVER SAME, DERAILING THE ENGINE.",Siding,1,3L,3L,1,LIEQ20050201200502,LIEQ20050201200502,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2005,EQ20050703,05,07,LI,Long Island Rail Road,EQ20050703,05,07,29,2005-07-29,5:09 PM,11,Fire/violent rupture,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,36.1,36,NY,NEW YORK,103,SUFFOLK,1,81.0,2,Day,1,Clear,1,Main,MONTAUK #2,4,4,West,2,Passenger Train - Pulling,Yes,3127,0,Estimated,0,0.0,DEFN,LI,007291,2,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,35000.0,M406,"Fire, other than vandalism, involving on-track equipment",M406,"Fire, other than vandalism, involving on-track equipment",1,1,1,5,23,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CONSIST POSITIONED IN THE STATION WHEN AN EMPLOYEES EQUIPMENT BAG IGNITED - FUSEES ON IN BAG APPEARTO HAVE SELF COMBUSTED, CAUSING FIRE IN SEATING AREA, DAMAGING SEVERAL INTERIOR PANELS OF THE CAR AND SEAT.  FUSEES WERE LOOSE IN BAG AND MAY HAVE RUBBED AGAINST EACH OTHER CAUSING IGNITION.  CAR WASUNATTENDED AT TIME OF FIRE.",Main,4,3L,3L,1,LIEQ20050703200507,LIEQ20050703200507,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2005,EQ20050703,05,07,LI,Long Island Rail Road,EQ20050703,05,07,29,2005-07-29,5:09 PM,11,Fire/violent rupture,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,36.1,36,NY,NEW YORK,103,SUFFOLK,1,81.0,2,Day,1,Clear,1,Main,MONTAUK #2,4,4,West,2,Passenger Train - Pulling,Yes,3127,0,Estimated,0,0.0,DEFN,LI,007291,2,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,35000.0,M406,"Fire, other than vandalism, involving on-track equipment",M406,"Fire, other than vandalism, involving on-track equipment",1,1,1,5,23,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CONSIST POSITIONED IN THE STATION WHEN AN EMPLOYEES EQUIPMENT BAG IGNITED - FUSEES ON IN BAG APPEARTO HAVE SELF COMBUSTED, CAUSING FIRE IN SEATING AREA, DAMAGING SEVERAL INTERIOR PANELS OF THE CAR AND SEAT.  FUSEES WERE LOOSE IN BAG AND MAY HAVE RUBBED AGAINST EACH OTHER CAUSING IGNITION.  CAR WASUNATTENDED AT TIME OF FIRE.",Main,4,3L,3L,1,LIEQ20050703200507,LIEQ20050703200507,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2005,EQ20050802,05,08,LI,Long Island Rail Road,EQ20050802,05,08,12,2005-08-12,2:44 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HICKSVILLE,26.5,36,NY,NEW YORK,59,NASSAU,1,92.0,2,Day,1,Clear,1,Main,PORT JEFFERSON,4,4,West,4,Work train,Yes,WORK,10,Estimated,10,0.0,EM,LI,006102,11,Yes,,,0,,No,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7510.0,150.0,7660.0,M405,Interaction of lateral/vertical forces (includes harmonic rock off),M405,Interaction of lateral/vertical forces (includes harmonic rock off),1,1,0,7,45,7,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WORK TRAIN INVOLVED IN TIE REPLACEMENT TRAVELING WEST AT RESTRICTED SPEED - DERAILED DUE TO HARMONICACTION ASSOCIATED WITH AN UNEVEN LOAD IN THE GONDOLA CAR.,Main,4,3L,3L,1,LIEQ20050802200508,LIEQ20050802200508,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2005,EQ20051008,05,10,LI,Long Island Rail Road,EQ20051008,05,10,31,2005-10-31,9:42 PM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,20,36,NY,NEW YORK,59,NASSAU,1,65.0,2,Day,1,Clear,2,Yard,TRACK #7,1,3,East,2,Passenger Train - Pulling,Yes,3708,3,Estimated,3,0.0,ML,LI,007350,1,Yes,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,2000.0,11600.0,H599,Other causes relating to train handling or makeup (Provide detailed description in narrative),H599,Other causes relating to train handling or makeup (Provide detailed description in narrative),1,1,0,3,41,3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WHILE MAKING MOVE INTO #7 STATION TRACK AT HEMPSTEAD, ENGINEER FAILED TO CONTROL MOVE DURING SLIP SLIDE CONDITIONS - ALLOWING EQUIPMENT TO STRIKE BUMPER BLOCK, DAMAGING BUMPER BLOCK AND COUPLER PIN.",Yard,1,3L,3L,1,LIEQ20051008200510,LIEQ20051008200510,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2005,EQ20051102,05,11,LI,Long Island Rail Road,EQ20051102,05,11,04,2005-11-04,5:57 AM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,PORTWASHINGTON,10,36,NY,NEW YORK,59,NASSAU,1,57.0,1,Dawn,1,Clear,2,Yard,#5 TRACK PW YARD,1,4,West,2,Passenger Train - Pulling,Yes,LI 3,5,Estimated,5,0.0,L,LI,009512,1,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,12000.0,15800.0,H599,Other causes relating to train handling or makeup (Provide detailed description in narrative),H599,Other causes relating to train handling or makeup (Provide detailed description in narrative),1,1,0,4,27,4,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHILE OPERATING INTO #5 TRACK AT PORTWASHINGTON - EQUIPMENT EXPERIENCED SLIP SLIDE AS ENGINEER PLACED TRAIN IN EMERGENCY DUE TO BIRD STRIKING WINDSCREEN DURING MOVE. STRUCK BUMPER BLOCK AND ADJACENT POWER CASE FOR STATION LIGHTING.,Yard,1,3L,3L,1,LIEQ20051102200511,LIEQ20051102200511,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2009,EQ20091102,09,11,LI,Long Island Rail Road,EQ20091102,09,11,23,2009-11-23,6:09 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,36.8,36,NY,NEW YORK,103,SUFFOLK,1,43.0,4,Dark,2,Cloudy,2,Yard,#9 YARD,1,3,East,7,Yard/switching,Yes,LI14,3,Estimated,3,0.0,L,LI,007615,2,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,32500.0,8600.0,41100.0,H702,Switch improperly lined,H702,Switch improperly lined,1,1,0,3,14,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"YARD CREW COUPLED SIX CARS TO TWO CARS, COUPLING OVER A MISALIGNED SWITCH.  DURING MOVE, THE CONSISTTOOK DIVERGING ROUTES RESULTING IN A DERAILMENT.",Yard,1,3L,3L,1,LIEQ20091102200911,LIEQ20091102200911,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,2,Passenger Train - Pulling,Yes,1610,0,,8,0.0,DGEIMB,LI,009621,10,No,,,,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,112000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,1,3,3,23,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,3,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,2,Passenger Train - Pulling,Yes,1610,0,,8,0.0,DGEIMB,LI,009621,10,No,,,,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,112000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,1,3,3,23,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,3,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
